int_tiempo,fin_de_semana,id,media_intensidad,media_ocupacion,media_carga,longitud,latitud
Tarde,1,6288,147.00192307692308,1.0615384615384615,16.005769230769232,-3.65081075250443,40.47072472404511
Tarde,1,6361,94.14615384615385,2.707692307692308,20.665384615384614,-3.65668191459614,40.43388003993515
Noche,1,6460,16.03220611916264,0.10950080515297907,2.106280193236715,-3.62774443761534,40.40579096565508
Mediodia,1,6531,186.73076923076923,3.5357142857142856,20.67032967032967,-3.62318360824149,40.43860921753672
Mediodia,0,6570,380.7238095238095,3.704201680672269,16.314285714285713,-3.68885398425429,40.49117090415847
Tarde,1,6608,71.94357976653697,0.04085603112840467,12.69260700389105,-3.65119946331001,40.48848544977201
Noche,1,6694,214.2109500805153,0.20450885668276972,4.73268921095008,-3.74399492704564,40.45640476332714
Noche,1,6700,262.5877616747182,0.0644122383252818,4.190016103059581,-3.72893721003249,40.47273254645181
Mediodia,1,6705,423.1442307692308,4.896978021978022,26.656593406593405,-3.69794113576822,40.48435166146356
Mediodia,0,6093,1191.603066439523,13.324247586598524,42.499148211243615,-3.6614714202016,40.484493447359
Mediodia,0,6097,623.3035215204025,6.286193404136389,28.4315259921744,-3.66693669756677,40.48032356042278
Mañana,0,6485,379.7715404699739,1.7095300261096606,22.422323759791123,-3.67139312044616,40.38711916841624
Mediodia,0,6505,667.8450782997763,8.212527964205817,18.61577181208054,-3.62240755299887,40.38945057939952
Tarde,0,6535,265.69170579029736,6.692488262910798,26.326291079812208,-3.61352163395552,40.44740659141505
Mediodia,0,6584,22.869619463505927,13.72800998128509,14.76044915782907,-3.67917575616133,40.51340889732414
Mañana,0,6599,336.72569906790943,5.391478029294274,11.882157123834887,-3.66466894201754,40.50503666326989
Mediodia,0,6645,2156.8301675977655,9.38659217877095,77.13966480446928,-3.67184266843934,40.47083407137156
Tarde,0,6705,358.75899843505476,4.295774647887324,22.661971830985916,-3.69794113576822,40.48435166146356
Noche,0,6766,164.33202357563852,0.10609037328094302,4.470857891290112,-3.73818669274457,40.43866668048936
Noche,0,6799,37.16437459070072,0.17747216764898494,2.6895874263261295,-3.74502182341257,40.45474770591481
Tarde,0,6801,1228.092331768388,3.5970266040688577,40.92566510172144,-3.69464713901491,40.48585657278723
Noche,1,6014,96.1304347826087,0.1497584541062802,3.219001610305958,-3.6584951789356,40.45796295986289
Mediodia,0,6039,578.2051425377306,5.157629960871995,18.42761319172722,-3.66061952392751,40.45327036345435
Mediodia,1,6079,69.75412087912088,0.945054945054945,10.847527472527473,-3.6627602302996,40.47412476633745
Mañana,1,6082,116.44186046511628,0.22003577817531306,5.143112701252236,-3.67286501139777,40.48001684777754
Tarde,1,6138,248.87307692307692,1.5173076923076922,16.588461538461537,-3.64458446297167,40.42924571998916
Mañana,1,6177,118.84388185654008,0.10759493670886076,2.0632911392405062,-3.6380867463191,40.4232482574262
Tarde,1,6320,140.09266409266408,1.6718146718146718,11.55019305019305,-3.63750038959046,40.4772013060698
Mediodia,1,6366,118.08379120879121,2.0645604395604398,16.434065934065934,-3.64707522834715,40.43860043715636
Tarde,1,6367,113.87065637065638,6.386100386100386,15.50965250965251,-3.64436285374896,40.43525802641766
Mañana,1,6476,76.48825503355705,0.36073825503355705,15.328859060402685,-3.60776217742074,40.42401149502058
Noche,1,6523,36.734299516908216,0.10144927536231885,2.109500805152979,-3.6215538690808,40.43542896960795
Mediodia,1,6562,181.7870879120879,0.7019230769230769,6.726648351648351,-3.68581563818462,40.49011555754343
Noche,1,6604,41.948470209339774,0.0,0.822866344605475,-3.6482541947467,40.49371163316033
Noche,0,6610,17.462295081967213,0.018360655737704918,0.7442622950819672,-3.66391788344455,40.49338129993512
Mediodia,1,6614,384.3118131868132,4.56043956043956,26.49587912087912,-3.66586335059613,40.49561411380205
Mediodia,1,6650,3794.620879120879,8.903846153846153,67.85851648351648,-3.66342052337203,40.45452336912739
Mañana,1,6694,626.3445512820513,1.0737179487179487,13.229166666666666,-3.74399492704564,40.45640476332714
Noche,1,6727,1031.6215780998389,1.2061191626409018,16.993558776167472,-3.66093589530049,40.4456585444421
Noche,1,6777,223.9951690821256,1.78743961352657,13.8341384863124,-3.69174937234561,40.38064882999384
Tarde,1,6804,965.4557692307692,3.269230769230769,20.384615384615383,-3.69995983667557,40.49390717681455
Tarde,0,6098,138.56651017214398,4.30359937402191,28.624413145539908,-3.6664683629595,40.4795643181099
Noche,0,6099,6.731147540983606,0.0839344262295082,2.800655737704918,-3.66443000638115,40.47804716602718
Noche,0,6258,21.167868852459016,0.19344262295081968,2.2340983606557376,-3.64674444230651,40.46336620816256
Tarde,0,6338,264.9820031298905,2.155712050078247,15.14319248826291,-3.58576143382193,40.46442809631088
Noche,0,6377,29.066885245901638,0.04655737704918033,1.4367213114754098,-3.65707289822039,40.44041357418624
Tarde,0,6404,578.7665094339623,4.501572327044025,20.047169811320753,-3.61039252076469,40.4348495134471
Mañana,0,6418,136.3537859007833,23.601174934725847,40.281984334203656,-3.61229314427135,40.43394159834318
Mediodia,0,6464,138.23154362416108,29.7337807606264,38.70749440715883,-3.62964866150087,40.41065745677406
Mañana,0,6473,225.34464751958225,3.6442558746736293,29.178851174934724,-3.60528565955419,40.42335561943005
Tarde,0,6555,197.97104851330204,6.099374021909234,28.79890453834116,-3.58606546138882,40.44764969192425
Noche,0,6757,134.4747871643746,0.14996725605762934,8.801571709233793,-3.67985698378656,40.38837154455545
Mediodia,0,6760,972.2216638749302,5.49748743718593,57.3143495254048,-3.68098592201563,40.38675229930528
Mediodia,1,6072,625.9560439560439,3.0467032967032965,31.543956043956044,-3.66747581729585,40.46680146262806
Noche,1,6147,45.67471819645733,0.9710144927536232,9.193236714975846,-3.6417444593836,40.43058799416564
Tarde,0,6255,249.27308294209703,4.053990610328638,33.618153364632235,-3.62651508704122,40.45907695902945
Tarde,1,6263,91.70769230769231,1.8307692307692307,14.580769230769231,-3.6262608306478,40.45762513231014
Noche,0,6313,26.314754098360655,0.04065573770491803,1.8229508196721311,-3.65680434130854,40.47232982286275
Mediodia,1,6322,118.01648351648352,1.745879120879121,19.065934065934066,-3.64021159680217,40.47639164200522
Mediodia,1,6333,303.4046961325967,1.1685082872928176,21.523480662983424,-3.59122159631243,40.46153293238605
Tarde,1,6383,163.71153846153845,0.7942307692307692,9.84423076923077,-3.6549413145232,40.44263799327236
Tarde,1,6437,224.6769230769231,0.7596153846153846,21.953846153846154,-3.63357670774744,40.40813941881179
Mañana,1,6456,875.7403846153846,2.6490384615384617,17.36698717948718,-3.65337148673942,40.41283038078333
Tarde,1,6459,103.47884615384615,3.4,17.428846153846155,-3.62733803422845,40.40756196609222
Mediodia,1,6485,374.78983516483515,1.5054945054945055,22.407967032967033,-3.67139312044616,40.38711916841624
Tarde,1,6487,121.01346153846154,2.175,6.596153846153846,-3.66062277055786,40.37578774707401
Noche,1,6548,28.165861513687602,0.20611916264090177,2.8083735909822867,-3.58335627973369,40.44167231420923
Mañana,0,6570,270.5585349901897,3.0490516677567037,12.041857423152388,-3.68885398425429,40.49117090415847
Mediodia,1,6681,645.3736263736264,6.787087912087912,40.10027472527472,-3.67882442134645,40.39071056081185
Tarde,1,6723,2321.226923076923,6.367307692307692,49.40576923076923,-3.66345123041021,40.45729064733685
Mañana,0,6728,2376.898605830165,10.348542458808618,72.60583016476552,-3.6606796420968,40.4457675757983
Mañana,1,6749,2018.639423076923,4.028846153846154,43.118589743589745,-3.66444642772408,40.40742478174002
Mediodia,0,6777,807.9469570072586,7.343383584589615,48.55946398659967,-3.69174937234561,40.38064882999384
Mediodia,0,6099,89.38121855785354,2.9815539407490217,28.7915036333147,-3.66443000638115,40.47804716602718
Tarde,0,6140,256.60093896713613,1.3881064162754304,19.406885758998435,-3.64191715092001,40.42961555042083
Mediodia,0,6156,292.19843487982115,10.723309111235327,49.52319731693684,-3.64642896749244,40.42684336695088
Tarde,0,6213,73.14475743348983,1.7965571205007824,14.398278560250391,-3.61069907821599,40.40768566459045
Tarde,0,6446,103.97965571205008,1.7214397496087637,22.773082942097027,-3.64333703597523,40.39493606656523
Tarde,0,6467,34.4452269170579,4.189358372456964,2.9679186228482,-3.64906572774487,40.41222285394582
Tarde,0,6484,125.1631037212985,10.079968329374505,23.283452098178937,-3.67229475204352,40.38757779748124
Tarde,0,6501,125.09859154929578,6.730046948356808,17.197965571205007,-3.60688651454884,40.43632389490261
Tarde,0,6572,126.34663536776213,1.1228482003129892,5.641627543035994,-3.68773542058954,40.4910658605114
Noche,0,6590,0.8698315467075038,0.6263399693721287,0.6715160796324655,-3.67229924353977,40.50119190685376
Noche,0,6601,26.43606557377049,0.02360655737704918,0.6963934426229508,-3.6602035514912,40.50126826453862
Noche,0,6614,37.46819672131148,0.13245901639344262,2.1934426229508195,-3.66586335059613,40.49561411380205
Noche,0,6620,49.13245901639344,0.10885245901639344,1.582295081967213,-3.66087677592329,40.48525976495464
Mediodia,0,6627,42.088515406162465,8.826330532212886,25.74341736694678,-3.65197624233537,40.48586569566118
Noche,0,6634,12.18783422459893,2.9251336898395723,3.77807486631016,-3.82070224373978,40.46916599368218
Mediodia,0,6639,3895.9546035805624,19.779411764705884,86.34335038363172,-3.67156313077558,40.49167558462718
Noche,0,6716,33.01309757694826,0.23706614276358873,3.034708578912901,-3.67135903808558,40.47109279548754
Tarde,0,6758,3262.507439310885,9.45497259201253,67.64212999216915,-3.68123185345538,40.38683477937683
Mediodia,0,6771,1983.644332774986,9.047459519821329,41.77219430485762,-3.71025389860653,40.48090409890188
Tarde,0,6807,1600.5798122065728,10.420970266040689,49.183098591549296,-3.68545883453584,40.48084995337336
Mediodia,0,6120,495.35606484069314,9.72666294019005,35.499720514253774,-3.65821549859442,40.41119094216445
Mañana,1,6190,24.03392857142857,14.094642857142857,19.685714285714287,-3.63683526385271,40.42903969112037
Mañana,1,6232,234.40064102564102,0.8092948717948718,10.600961538461538,-3.63402132504541,40.46264020579288
Mediodia,1,6243,168.71153846153845,2.2184065934065935,19.695054945054945,-3.64503692238671,40.45637976635071
Noche,1,6257,47.18518518518518,0.6714975845410628,5.2270531400966185,-3.64834008790038,40.46301688759801
Noche,1,6315,29.861513687600645,0.17552334943639292,2.893719806763285,-3.65617814948885,40.47523552199105
Mediodia,1,6472,192.51790633608815,5.641873278236915,20.074380165289256,-3.60417943978802,40.42386118633982
Tarde,1,6539,14.98,12.96,6.722,-3.62562945720399,40.4452307432167
Mañana,1,6599,104.08347245409016,0.7011686143572621,3.0968280467445743,-3.66466894201754,40.50503666326989
Noche,1,6663,796.671497584541,2.6682769726247986,20.84863123993559,-3.66032168631321,40.43476927552075
Noche,1,6838,381.0238500851789,0.727427597955707,0.0,-3.72289418677622,40.41667275184259
Mediodia,0,6151,157.29793180547793,4.580771380659586,21.978759083286754,-3.65519145862165,40.42188502031453
Mañana,0,6202,125.63796477495107,3.1598173515981736,20.315720808871493,-3.61076675068142,40.40424151091795
Noche,0,6308,22.253937007874015,2.094488188976378,5.6227034120734904,-3.65075044790028,40.46990712490169
Mañana,0,6361,125.14257684761282,4.888162197514715,27.08240680183126,-3.65668191459614,40.43388003993515
Tarde,0,6369,206.84741784037558,5.506259780907668,30.316118935837245,-3.64667786599511,40.43932109120747
